MovieID,Title,Genres,tmdbID
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,123757
3533,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama,27197
3534,28 Days (2000),Comedy,10468
3535,American Psycho (2000),Comedy|Horror|Thriller,1359
3536,Keeping the Faith (2000),Comedy|Romance,4967
3537,Where the Money Is (2000),Comedy|Drama,31776
3538,East is East (1999),Comedy,10557
3539,"Filth and the Fury, The (2000)",Documentary,27745
3540,Passion of Mind (1999),Romance|Thriller,19214
3541,Third World Cop (1999),Action,46686
3542,Coming Apart (1969),Drama,71402
3543,Diner (1982),Comedy|Drama,13776
3544,Shakes the Clown (1991),Comedy,26291
3545,Cabaret (1972),Musical|War,10784
3546,What Ever Happened to Baby Jane? (1962),Drama|Thriller,10242
3547,Prick Up Your Ears (1987),Drama,27857
3548,Auntie Mame (1958),Comedy|Drama,16347
3549,Guys and Dolls (1955),Musical,4825
3550,"Hunger, The (1983)",Horror,11654
3551,Marathon Man (1976),Thriller,10518
3552,Caddyshack (1980),Comedy,11977
3553,Gossip (2000),Drama|Thriller,18041
3554,Love and Basketball (2000),Drama|Romance,14736
3555,U-571 (2000),Action|Thriller,3536
3556,"Virgin Suicides, The (1999)",Comedy|Drama,1443
3557,Jennifer 8 (1992),Thriller,10424
3558,"Law, The (Le Legge) (1958)",Drama,80677
3559,Limelight (1952),Drama,28971
3560,Phantom Love (Ai No Borei) (1978),Drama,49096
3561,Stacy's Knights (1982),Drama,310431
3562,Committed (2000),Comedy|Drama,40562
3563,"Crow: Salvation, The (2000)",Action|Horror,9456
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,889
3565,Where the Heart Is (2000),Comedy|Drama,10564
3566,"Big Kahuna, The (2000)",Comedy|Drama,15723
3567,Bossa Nova (1999),Comedy,19600
3568,Smiling Fish and Goat on Fire (1999),Drama,125537
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,452
3570,"Last September, The (1999)",Drama,68170
3571,Time Code (2000),Drama,36234
3572,Carnosaur (1993),Horror|Sci-Fi,39283
3573,Carnosaur 2 (1995),Horror|Sci-Fi,65460
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,55667
3575,Defying Gravity (1997),Drama,31978
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,12476
3577,Two Moon Juction (1988),Drama,5241
3578,Gladiator (2000),Action|Drama,98
3579,I Dreamed of Africa (2000),Drama,21311
3580,Up at the Villa (2000),Drama,47724
3581,Human Traffic (1999),Drama,11129
3582,"Jails, Hospitals & Hip-Hop (2000)",Drama,94214
3583,Black Tights (Les Collants Noirs) (1960),Drama,117781
3584,Breathless (1983),Action|Drama|Romance|Thriller,1058
3585,"Great Locomotive Chase, The (1956)",Adventure|War,37112
3586,"Idolmaker, The (1980)",Drama,42159
3587,Inferno (1980),Horror,16395
3588,"King of Marvin Gardens, The (1972)",Crime|Drama,50627
3589,"Kill, Baby... Kill! (Operazione Paura) (1966)",Horror,5608
3590,"Lords of Flatbush, The (1974)",Comedy,38925
3591,Mr. Mom (1983),Comedy|Drama,13105
3592,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi,22501
3593,Battlefield Earth (2000),Action|Sci-Fi,5491
3594,Center Stage (2000),Drama,10560
3595,Held Up (2000),Comedy,19489
3596,Screwed (2000),Comedy,19419
3597,Whipped (2000),Comedy,23531
3598,Hamlet (2000),Drama,10688
3599,Anchors Aweigh (1945),Comedy|Musical,17889
3600,Blue Hawaii (1961),Comedy|Musical,18228
3601,"Castaway Cowboy, The (1974)",Comedy|Western,80351
3602,G. I. Blues (1960),Musical,18642
3603,"Gay Deceivers, The (1969)",Comedy,205054
3604,Gypsy (1962),Musical,39391
3605,King Creole (1958),Drama|Musical,18644
3606,On the Town (1949),Musical,31516
3607,One Little Indian (1973),Comedy|Drama|Western,45827
3608,Pee-wee's Big Adventure (1985),Comedy,5683
3609,Regret to Inform (1998),Documentary,113279
3610,Roustabout (1964),Musical,2094
3611,Saludos Amigos (1943),Animation|Children's|Comedy,14906
3612,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance,16176
3613,Things Change (1988),Comedy,52770
3614,Honeymoon in Vegas (1992),Comedy|Romance,12518
3615,Dinosaur (2000),Animation|Children's,10567
3616,Loser (2000),Comedy|Romance,10642
3617,Road Trip (2000),Comedy,9285
3618,Small Time Crooks (2000),Comedy,10569
3619,"Hollywood Knights, The (1980)",Comedy,21879
3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,98502
3621,Possession (1981),Drama|Horror,21484
3622,"Twelve Chairs, The (1970)",Comedy,24918
3623,Mission: Impossible 2 (2000),Action|Thriller,955
3624,Shanghai Noon (2000),Action,8584
3625,Better Living Through Circuitry (1999),Documentary,47295
3626,8 1/2 Women (1999),Comedy,11332
3627,Carnival of Souls (1962),Horror|Thriller,16093
3628,Flying Tigers (1942),Action|Drama|War,29372
3629,"Gold Rush, The (1925)",Comedy,962
3630,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",Horror,5483
3631,It's in the Water (1998),Comedy,21060
3632,Monsieur Verdoux (1947),Comedy,30588
3633,On Her Majesty's Secret Service (1969),Action,668
3634,Seven Days in May (1964),Thriller,23518
3635,"Spy Who Loved Me, The (1977)",Action,691
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,31353
3637,Vagabond (Sans toit ni loi) (1985),Drama,44018
3638,Moonraker (1979),Action|Romance|Sci-Fi,698
3639,"Man with the Golden Gun, The (1974)",Action,682
3640,"King in New York, A (1957)",Comedy|Drama,28973
3641,"Woman of Paris, A (1923)",Drama,28974
3642,In Old California (1942),Western,40685
3643,"Fighting Seabees, The (1944)",Action|Drama|War,22994
3644,Dark Command (1940),Western,40639
3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,499
3646,Big Momma's House (2000),Comedy,9600
3647,Running Free (2000),Drama,120077
3648,"Abominable Snowman, The (1957)",Horror|Sci-Fi,38006
3649,American Gigolo (1980),Drama,2768
3650,Anguish (Angustia) (1986),Horror,42002
3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror,40365
3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror,24920
3653,"Endless Summer, The (1966)",Documentary,21
3654,"Guns of Navarone, The (1961)",Action|Drama|War,10911
3655,Blow-Out (La Grande Bouffe) (1973),Drama,10102
3656,Lured (1947),Crime,30308
3657,Pandora and the Flying Dutchman (1951),Drama,38688
3658,Quatermass and the Pit (1967),Sci-Fi,26912
3659,Quatermass II (1957),Sci-Fi|Thriller,26278
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,26956
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,26957
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,26958
3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,26959
3666,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller,26960
3667,Rent-A-Cop (1988),Action|Comedy,80287
3668,Romeo and Juliet (1968),Drama|Romance,6003
3669,Stay Tuned (1992),Comedy,23939
3670,"Story of G.I. Joe, The (1945)",War,46614
3671,Blazing Saddles (1974),Comedy|Western,11072
3672,Benji (1974),Adventure|Children's,23069
3673,Benji the Hunted (1987),Adventure|Children's,21299
3674,For the Love of Benji (1977),Adventure|Children's,38802
3675,White Christmas (1954),Musical,13368
3676,Eraserhead (1977),Drama|Horror,985
3677,Baraka (1992),Documentary,14002
3678,"Man with the Golden Arm, The (1955)",Drama,541
3679,"Decline of Western Civilization, The (1981)",Documentary,21137
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,36724
3681,For a Few Dollars More (1965),Western,938
3682,Magnum Force (1973),Western,10648
3683,Blood Simple (1984),Drama|Film-Noir,11368
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,10875
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,2075
3686,Flatliners (1990),Thriller,1551
3687,Light Years (1988),Sci-Fi,22500
3688,Porky's (1981),Comedy,10246
3689,Porky's II: The Next Day (1983),Comedy,19698
3690,Porky's Revenge (1985),Comedy,23919
3691,Private School (1983),Comedy,18835
3692,Class of Nuke 'Em High (1986),Comedy|Horror,26554
3693,"Toxic Avenger, The (1985)",Comedy|Horror,15239
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,28165
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,28169
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi,15762
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,169
3698,"Running Man, The (1987)",Action|Adventure|Sci-Fi,865
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,9663
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,26889
3701,Alien Nation (1988),Crime|Drama|Sci-Fi,10128
3702,Mad Max (1979),Action|Sci-Fi,9659
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,8810
3704,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,9355
3705,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,1727
3706,Angel Heart (1987),Film-Noir|Mystery|Thriller,635
3707,Nine 1/2 Weeks (1986),Drama,10068
3708,Firestarter (1984),Horror|Thriller,11495
3709,Sleepwalkers (1992),Horror,11428
3710,Action Jackson (1988),Action|Comedy,10117
3711,Sarafina! (1992),Drama,35936
3712,Soapdish (1991),Comedy,25562
3713,"Long Walk Home, The (1990)",Drama,51763
3714,Clara's Heart (1988),Drama,73079
3715,Burglar (1987),Comedy,38921
3716,Fatal Beauty (1987),Action|Crime,35463
3717,Gone in 60 Seconds (2000),Action|Crime,9679
3718,American Pimp (1999),Documentary,24587
3719,Love's Labour's Lost (2000),Comedy|Romance,51333
3720,Sunshine (1999),Drama,17771
3721,Trixie (1999),Comedy,31610
3722,Live Virgin (1999),Comedy,60005
3723,Hamlet (1990),Drama,10264
3724,Coming Home (1978),Drama|War,31657
3725,American Pop (1981),Animation|Musical,29204
3726,Assault on Precinct 13 (1976),Action|Thriller,17814
3727,Near Dark (1987),Comedy|Horror,11879
3728,One False Move (1991),Thriller,21128
3729,Shaft (1971),Action|Crime,482
3730,"Conversation, The (1974)",Drama|Mystery,592
3731,Cutter's Way (1981),Drama|Thriller,31593
3732,"Fury, The (1978)",Horror,12611
3733,"Paper Chase, The (1973)",Drama,14328
3734,Prince of the City (1981),Drama,32047
3735,Serpico (1973),Crime|Drama,9040
3736,"Big Carnival, The (1951)",Drama,25364
3737,Lonely Are the Brave (1962),Drama|Western,43002
3738,"Sugarland Express, The (1974)",Drama,5121
3739,Trouble in Paradise (1932),Comedy|Romance,195
3740,Big Trouble in Little China (1986),Action|Comedy,6978
3741,Badlands (1973),Crime|Drama,3133
3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,643
3743,Boys and Girls (2000),Comedy|Romance,10571
3744,Shaft (2000),Action|Crime,479
3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi,7450
3746,Butterfly (La Lengua de las Mariposas) (2000),Drama|War,31023
3747,Jesus' Son (1999),Drama,25636
3748,"Match, The (1999)",Comedy|Romance,41160
3749,Time Regained (Le Temps Retrouvé) (1999),Drama,47439
3750,Boricua's Bond (2000),Drama,207731
3751,Chicken Run (2000),Animation|Children's|Comedy,7443
3752,"Me, Myself and Irene (2000)",Comedy,2123
3753,"Patriot, The (2000)",Action|Drama|War,2024
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy,17711
3755,"Perfect Storm, The (2000)",Action|Adventure|Thriller,2133
3756,"Golden Bowl, The (2000)",Drama,29946
3757,Asylum (1972),Horror,25993
3758,Communion (1989),Drama|Sci-Fi|Thriller,28774
3759,Fun and Fancy Free (1947),Animation|Children's|Musical,46929
3760,"Kentucky Fried Movie, The (1977)",Comedy,11598
3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama,9702
3762,Daughter of Dr. Jeckyll (1957),Horror,117026
3763,F/X (1986),Action|Crime|Thriller,9873
3764,F/X 2 (1992),Action|Crime|Thriller,16820
3765,"Hot Spot, The (1990)",Drama|Romance,14864
3766,Missing in Action (1984),Action|War,15379
3767,Missing in Action 2: The Beginning (1985),Action|War,12764
3768,Braddock: Missing in Action III (1988),Action|War,27352
3769,Thunderbolt and Lightfoot (1974),Action,8348
3770,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,24099
3771,"Golden Voyage of Sinbad, The (1974)",Action|Adventure,17897
3772,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),Horror,28050
3773,House Party (1990),Comedy,16094
3774,House Party 2 (1991),Comedy,16096
3775,Make Mine Music (1946),Animation|Children's|Musical,20343
3776,Melody Time (1948),Animation|Children's|Musical,13757
3777,Nekromantik (1987),Comedy|Horror,11822
3778,On Our Merry Way (1948),Comedy|Drama,90980
3779,Project Moon Base (1953),Sci-Fi,26270
3780,Rocketship X-M (1950),Sci-Fi,37744
3781,Shaft in Africa (1973),Action|Crime,494
3782,Shaft's Big Score! (1972),Action|Crime,493
3783,Croupier (1998),Crime|Drama,12706
3784,"Kid, The (2000)",Comedy,4244
3785,Scary Movie (2000),Comedy|Horror,4247
3786,But I'm a Cheerleader (1999),Comedy,20770
3787,Shower (Xizhao) (1999),Comedy,1050
3788,Blowup (1966),Drama|Mystery,1052
3789,"Pawnbroker, The (1965)",Drama,20540
3790,Groove (2000),Drama,23655
3791,Footloose (1984),Drama,1788
3792,Duel in the Sun (1946),Western,32275
3793,X-Men (2000),Action|Sci-Fi,36657
3794,Chuck & Buck (2000),Comedy|Drama,44490
3795,"Five Senses, The (1999)",Drama,47585
3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller,1448
3797,"In Crowd, The (2000)",Thriller,36047
3798,What Lies Beneath (2000),Thriller,2655
3799,Pokémon the Movie 2000 (2000),Animation|Children's,12599
3800,Criminal Lovers (Les Amants Criminels) (1999),Drama|Romance,33828
3801,Anatomy of a Murder (1959),Drama|Mystery,93
3802,Freejack (1992),Action|Sci-Fi,9278
3803,Greaser's Palace (1972),Drama,90715
3804,H.O.T.S. (1979),Comedy,59181
3805,Knightriders (1981),Action|Adventure|Drama,22167
3806,MacKenna's Gold (1969),Western,18118
3807,Sinbad and the Eye of the Tiger (1977),Action|Adventure,11940
3808,Two Women (La Ciociara) (1961),Drama|War,24167
3809,What About Bob? (1991),Comedy,10276
3810,White Sands (1992),Drama|Thriller,19380
3811,Breaker Morant (1980),Drama|War,13783
3812,Everything You Always Wanted to Know About Sex (1972),Comedy,11624
3813,Interiors (1978),Drama,15867
3814,Love and Death (1975),Comedy,11686
3816,"Official Story, The (La Historia Oficial) (1985)",Drama,29263
3817,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama,46754
3818,Pot O' Gold (1941),Comedy|Musical,18702
3819,Tampopo (1986),Comedy,11830
3820,Thomas and the Magic Railroad (2000),Children's,16110
3821,Nutty Professor II: The Klumps (2000),Comedy,12107
3822,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance,10401
3823,Wonderland (1999),Drama,32640
3824,Autumn in New York (2000),Drama|Romance,10641
3825,Coyote Ugly (2000),Drama,6282
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,9383
3827,Space Cowboys (2000),Action|Sci-Fi,5551
3828,Better Living (1998),Comedy,277726
3829,Mad About Mambo (2000),Comedy|Romance,43079
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller,27723
3831,Saving Grace (2000),Comedy,2360
3832,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror,28043
3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,33468
3834,Bronco Billy (1980),Adventure|Drama|Romance,21866
3835,"Crush, The (1993)",Thriller,33408
3836,Kelly's Heroes (1970),Action|Comedy|War,11589
3837,Phantasm II (1988),Horror,15158
3838,Phantasm III: Lord of the Dead (1994),Horror,16139
3839,Phantasm IV: Oblivion (1998),Horror,16146
3840,Pumpkinhead (1988),Horror,26515
3841,Air America (1990),Action|Comedy,11856
3843,Sleepaway Camp (1983),Horror,13567
3844,Steel Magnolias (1989),Drama,10860
3845,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama,8420
3846,Easy Money (1983),Comedy,18391
3847,"Ilsa, She Wolf of the SS (1974)",Horror,20850
3848,Silent Fall (1994),Drama|Thriller,39473
3849,"Spiral Staircase, The (1946)",Thriller,27452
3850,Whatever Happened to Aunt Alice? (1969),Crime|Thriller,77571
3851,I'm the One That I Want (2000),Comedy,38548
3852,"Tao of Steve, The (2000)",Comedy,20438
3853,"Tic Code, The (1998)",Drama,274868
3854,Aimée & Jaguar (1999),Drama|Romance,2211
3855,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance,46991
3856,Autumn Heart (1999),Drama,201581
3857,Bless the Child (2000),Thriller,10391
3858,Cecil B. Demented (2000),Comedy,14195
3859,"Eyes of Tammy Faye, The (2000)",Documentary,15665
3860,"Opportunists, The (1999)",Crime,45905
3861,"Replacements, The (2000)",Comedy,10393
3862,About Adam (2000),Comedy,18168
3863,"Cell, The (2000)",Sci-Fi|Thriller,8843
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,10643
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary,23618
3866,Sunset Strip (2000),Comedy,117262
3867,All the Rage (a.k.a. It's the Rage) (1999),Drama,30946
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy,37136
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,37137
3870,Our Town (1940),Drama,23283
3871,Shane (1953),Drama|Western,3110
3872,"Suddenly, Last Summer (1959)",Drama,14698
3873,Cat Ballou (1965),Comedy|Western,11694
3874,"Couch in New York, A (1996)",Comedy|Romance,47434
3875,"Devil Rides Out, The (1968)",Horror,39891
3876,Jerry & Tom (1998),Drama,76891
3877,Supergirl (1984),Action|Adventure|Fantasy,9651
3878,X: The Unknown (1956),Sci-Fi,26865
3879,"Art of War, The (2000)",Action,11398
3880,"Ballad of Ramblin' Jack, The (2000)",Documentary,161687
3881,Bittersweet Motel (2000),Documentary,26244
3882,Bring It On (2000),Comedy,1588
3883,Catfish in Black Bean Sauce (2000),Comedy|Drama,287821
3884,"Crew, The (2000)",Comedy,19150
3885,Love & Sex (2000),Comedy|Romance,25128
3886,Steal This Movie! (2000),Drama,18153
3887,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama,30910
3888,Skipped Parts (2000),Drama|Romance,41282
3889,Highlander: Endgame (2000),Action|Adventure|Fantasy,12211
3890,Back Stage (2000),Documentary,137236
3891,Turn It Up (2000),Crime|Drama,9995
3892,Anatomy (Anatomie) (2000),Horror,1698
3893,Nurse Betty (2000),Comedy|Thriller,10480
3894,Solas (1999),Drama,80713
3895,"Watcher, The (2000)",Crime|Thriller,10685
3896,"Way of the Gun, The (2000)",Crime|Thriller,1619
3897,Almost Famous (2000),Comedy|Drama,786
3898,Bait (2000),Action|Comedy,14805
3899,Circus (2000),Comedy,51179
3900,Crime and Punishment in Suburbia (2000),Comedy|Drama,46119
3901,Duets (2000),Comedy|Drama,18074
3902,Goya in Bordeaux (Goya en Bodeos) (1999),Drama,170767
3903,Urbania (2000),Drama,77332
3904,"Uninvited Guest, An (2000)",Drama,27665
3905,"Specials, The (2000)",Comedy,29015
3906,Under Suspicion (2000),Crime,10562
3907,"Prince of Central Park, The (1999)",Drama,201724
3908,Urban Legends: Final Cut (2000),Horror,12212
3909,Woman on Top (2000),Comedy|Romance,14629
3910,Dancer in the Dark (2000),Drama|Musical,16
3911,Best in Show (2000),Comedy,13785
3912,Beautiful (2000),Comedy|Drama,34299
3913,Barenaked in America (1999),Documentary,15752
3914,"Broken Hearts Club, The (2000)",Drama,22597
3915,Girlfight (2000),Drama,19348
3916,Remember the Titans (2000),Drama,10637
3917,Hellraiser (1987),Horror,9003
3918,Hellbound: Hellraiser II (1988),Horror,9064
3919,Hellraiser III: Hell on Earth (1992),Horror,11569
3920,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy,10434
3921,Beach Party (1963),Comedy,26484
3922,Bikini Beach (1964),Comedy,39113
3923,Return of the Fly (1959),Horror|Sci-Fi,38126
3924,Pajama Party (1964),Comedy,53617
3925,Stranger Than Paradise (1984),Comedy,469
3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,2160
3927,Fantastic Voyage (1966),Adventure|Sci-Fi,2161
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,3073
3929,"Bank Dick, The (1940)",Comedy,911
3930,"Creature From the Black Lagoon, The (1954)",Horror,10973
3931,"Giant Gila Monster, The (1959)",Horror|Sci-Fi,34077
